"ThreatHi","SamPt","NetComp","Gender","Educ","OwnPC","UseNet","nextyear_M","Statements1","OpinionPak","OpinionRussia","CanBuy_M","Region_M","TodayEcSit_M","GeoCode","AgeGroup2","TrustGov_M","totwt"
"0","95","4","Female",17,"Yes","Yes","2",NA,"4","4","4","Southern","5","Urban","1","Trust",1.00146735638558
"0","95","1","Male",14,"Yes","No","3","4","4","4","4","Southern","4","Urban","2","Trust",1.46164386642652
"1","95","2","Female",15,"Yes","Yes","3",NA,"2","4","4","Southern","4","Urban","1","Trust",1.00146735638558
"0","95",NA,"Male",19,"No","No","3","2","3","4","5","Southern","5","Urban","1","Trust",1.45230728439632
"0","95",NA,"Male",17,"No","No","3","4","4","4","6","Southern","4","Urban","1","Trust",1.45230728439632
"1","95","5","Female",28,"Yes","Yes","2","1","2","3","4","Southern","4","Urban","3","Trust",1.04475121352636
"1","95","5","Male",14,"Yes","Yes","2","4","4","4","4","Southern","4","Urban","1","Trust",1.45230728439632
"0","95","1","Female",11,"No","Yes","2","3","2","3","2","Southern","4","Urban","2",NA,1.00790558211364
"0","96","3","Female",15,"Yes","Yes","3","1","2","3","1","Western","4","Urban","1","Trust",0.927933801913243
"0","96","1","Female",20,"No","No","3","4",NA,"4","3","Western","5","Urban","5","Trust",1.21632820174111
"1","96","5","Male",14,"Yes","Yes","2","4","2","4","3","Western","4","Urban","2","Trust",1.35432147774783
"1","96","3","Male",14,"Yes","Yes","3","4",NA,"3","3","Western","4","Urban","1",NA,1.34567044184046
"1","96","5","Female",15,"Yes","Yes","2","2","2","2","3","Western","4","Urban","4",NA,1.22674900348746
"0","96","4","Male",13,"No","Yes","2","1","2","3","1","Western","4","Urban","1","Trust",1.34567044184046
"0","96","1","Female",13,"No","Yes","2","2","2","3","1","Western","4","Urban","3","Distrust",0.96803950666939
"0","96","4","Female",17,"Yes","Yes","3","3","2","3","1","Western","1","Urban","3","Distrust",0.96803950666939
NA,"96","1","Male",15,"No","Yes","2",NA,NA,NA,"3","Western","2","Urban","3","Distrust",1.40383090687391
"0","97","3","Male",12,"Yes","Yes","2","4","2","4","1","Western","2","Urban","3","Distrust",1.40383090687391
"1","97","4","Female",13,"Yes","Yes","2","4",NA,"3","3","Western","3","Urban","3","Trust",0.96803950666939
"0","97","5","Male",17,"Yes","Yes",NA,"2",NA,"3","3","Western","2","Urban","4","Trust",1.77900607796228
"1","97","4","Male",18,"Yes","Yes","2","4","2","3","2","Western","3","Urban","2","Trust",1.35432147774783
"1","97","1","Male",15,"Yes","Yes","2","3","3","3",NA,"Western","4","Urban","1","Distrust",1.34567044184046
"0","98","5","Female",14,"Yes","Yes","3","2","1","4","5","Western","3","Urban","1","Trust",0.927933801913243
"1","98","4","Female",14,"No","Yes","3","2","1","4","4","Western","4","Urban","1","Distrust",0.927933801913243
"1","98","1","Male",14,"No","Yes","3","2","1","3","4","Western","4","Urban","1","Distrust",1.34567044184046
"1","98","1","Male",15,"No","Yes","3","2","1","2","4","Western","4","Urban","1","Distrust",1.34567044184046
"1","98","3","Female",15,"Yes","Yes","3","2","3","3","4","Western","4","Urban","1","Trust",0.927933801913243
"0","98","1","Female",15,"No","Yes","3","2","2","3","4","Western","4","Urban","2","Trust",0.933899295685281
"1","98","4","Female",15,"Yes","Yes","2","3","2","3","4","Western","4","Urban","1","Trust",0.927933801913243
"1","98","4","Female",15,"No","Yes","3","3","2","3","3","Western","4","Urban","2","Trust",0.933899295685281
"1","98","2","Female",15,"No","Yes","2","3","2","3","4","Western","4","Urban","1","Trust",0.927933801913243
"0","99","4","Male",12,"Yes","Yes","3","4","3","4","3","Western","5","Urban","3","Trust",1.40383090687391
"1","99","4","Female",15,"Yes","Yes","3","4","2","4","3","Western","4","Urban","1","Trust",0.927933801913243
"1","99","5","Female",11,"Yes","Yes","3","4",NA,"4","3","Western","3","Urban","1","Trust",0.927933801913243
"1","99","5","Male",12,"Yes","Yes","3","4","2","4","3","Western","3","Urban","1","Trust",1.34567044184046
"1","99","5","Male",12,"Yes","Yes","3","4","4","4","4","Western","4","Urban","2","Trust",1.35432147774783
"1","101","1","Male",8,"No","No","3","4",NA,"4","2","Southern","5","Urban","3","Trust",1.5150766404033
"0","101","3","Female",11,"Yes","Yes","3",NA,NA,"3","5","Southern","5","Urban","5","Trust",1.31271539648987
"0","102","5","Male",16,"Yes","Yes","3","4","3","4","3","Central","4","Urban","1","Trust",1.16907864195059
NA,"102","5","Female",15,"Yes","Yes","2","3",NA,"4","2","Central","1","Urban","1",NA,0.806161416072326
"0","103","5","Female",12,"No","Yes","3","3","3","4","5","Central","4","Urban","1","Trust",0.806161416072326
"1","103","5","Female",17,"Yes","Yes","3","3","3","3","3","Central","3","Urban","4","Trust",1.06576321692097
"0","103","3","Female",14,"Yes","Yes","2","3","1","3","4","Central","2","Urban","1","Trust",0.806161416072326
"0","103","1","Female",18,"No","Yes","2","1","4","4","4","Central","3","Urban","3","Distrust",0.84100406505454
"1","103","4","Male",22,"Yes","Yes","3","4",NA,"4","1","Central","3","Urban","5","Trust",1.53241892829618
"0","103","1","Female",11,"No","No","3","2",NA,"3","3","Central","4","Urban","5","Trust",1.05670993286652
"1","104","1","Female",14,"Yes","No","1","3","2","3","3","Central","5","Urban","4","Trust",1.06576321692097
"0","105","5","Male",15,"Yes","Yes","3","3","2","3","5","Central","2","Urban","3","Trust",1.2196067321593
"0","105","1","Male",18,"Yes","Yes","3","4","3","3","3","Central","2","Urban","3","Trust",1.2196067321593
"0","105","1","Male",11,"No","Yes","3","1","3","3","3","Central","4","Urban","2",NA,1.17659440583719
"0","105","5","Female",13,"Yes","Yes","3","2","2","3","4","Central","4","Urban","1","Trust",0.806161416072326
NA,"106","5","Female",13,"Yes","Yes","2","3",NA,"3","3","Central","1","Urban","1","Trust",0.806161416072326
"1","106","1","Male",11,"Yes","Yes","2","4","1","2","2","Central","3","Urban","2","Trust",1.17659440583719
"0","107","5","Female",16,"Yes",NA,"3","3","3","4","3","Central","2","Urban","5","Trust",1.05670993286652
NA,"107","4","Female",11,"Yes","Yes","3",NA,NA,"3","2","Central","3","Urban","3","Trust",0.84100406505454
NA,"107",NA,"Female",15,"Yes","No","3",NA,NA,"3","3","Central","3","Urban","5","Trust",1.05670993286652
NA,"107","4","Female",11,"Yes","Yes","3","3","2","4","2","Central","2","Urban","1","Trust",0.806161416072326
"1","107","5","Female",13,"Yes","Yes","3","1",NA,"3","3","Central","4","Urban","1","Trust",0.806161416072326
"0","107","1","Female",11,"Yes","Yes","3",NA,NA,NA,"3","Central","3","Urban","2","Trust",0.811344060455924
"0","107","4","Female",19,"Yes","Yes","2","3","2","3","1","Central","3","Urban","4","Trust",1.06576321692097
"0","107","4","Male",15,"Yes","Yes","3","3","3","4","4","Central","5","Urban","1","Trust",1.16907864195059
"1","108","5","Female",15,"No","Yes","3","4","1","4","3","Central","3","Urban","1","Trust",0.806161416072326
"0","108","1","Male",11,"No","No","3","1","3","4","3","Central","5","Urban","1","Trust",1.16907864195059
"0","108","5","Male",18,"Yes","Yes","3","3","2","4","3","Central","4","Urban","1","Trust",1.16907864195059
"0","108","5","Female",15,"Yes","Yes",NA,"1",NA,"4","3","Central","2","Urban","4","Trust",1.06576321692097
"1","108","1","Male",9,"Yes","Yes","3","3",NA,"4","3","Central","5","Urban","2","Trust",1.17659440583719
"1","108","2","Male",16,"Yes","Yes","3","3","2","3","4","Central","5","Urban","2","Trust",1.17659440583719
"0","109","1","Female",13,"No","Yes","3","3","3","4","4","Central","3","Urban","4","Trust",1.06576321692097
"0","109","2","Male",12,"Yes","Yes","3","1",NA,"4","3","Central","3","Urban","1","Trust",1.16907864195059
"0","109","4","Male",15,"Yes","Yes","3","3","1","4","4","Central","5","Urban","1","Trust",1.16907864195059
"1","109","1","Female",14,"Yes","No","3","4","2","4","1","Central","5","Urban","3","Trust",0.84100406505454
"0","109","2","Male",13,"Yes","Yes","3","1","2","4","5","Central","4","Urban","1","Trust",1.16907864195059
"0","109","1","Male",8,"No","No","2","1","1","4","2","Central","2","Urban","3","Trust",1.2196067321593
"0","109","5","Female",15,"No","Yes","2","1",NA,"3","4","Central","3","Urban","1","Trust",0.806161416072326
"1","109","5","Female",18,"Yes","Yes","2","2",NA,"3",NA,"Central","3","Urban","3","Trust",0.84100406505454
"0","110","1","Male",12,"No","Yes","3","2","3","4","4","Central","3","Urban","1","Trust",1.16907864195059
"0","111","1","Female",11,"Yes",NA,"3","2","2","3","1","Central","5","Urban","3","Trust",0.84100406505454
"0","111","5","Female",13,"No","Yes","2",NA,"1","3","5","Central","1","Urban","1","Distrust",0.806161416072326
"0","111","5","Female",12,"Yes","Yes","3",NA,"1","4","2","Central","4","Urban","1","Distrust",0.806161416072326
"1","111","5","Male",11,"Yes","Yes","3","4","3","3","3","Central","3","Urban","4","Trust",1.54554781392201
"0","111","1","Female",12,"Yes","Yes","2","2",NA,"4","3","Central","5","Urban","3","Trust",0.84100406505454
"1","111","1","Female",10,"Yes","No","3","4","1","4","3","Central","2","Urban","4","Trust",1.06576321692097
"0","112","5","Female",16,"Yes","Yes","3","3","3","4","3","Northern","3","Urban","2","Trust",0.807877576684104
"1","112","2","Female",13,"Yes","Yes","3","3","3","3","3","Northern","3","Urban","1","Trust",0.802717075252585
"1","114","4","Female",18,"Yes","Yes","3","3","2","3","2","Northern","2","Urban","2","Trust",0.807877576684104
"0","114","5","Male",11,"Yes","Yes","3","3","2","3","3","Northern","3","Urban","2","Trust",1.17156738263872
"1","114","5","Female",10,"Yes","Yes","3","4","3","3","5","Northern","5","Urban","3","Trust",0.837410858318167
NA,"115","5","Female",15,"Yes","Yes","3","4",NA,"2","4","Northern","3","Urban","2","Trust",0.807877576684104
"1","115","5","Female",14,"Yes","Yes","3","4",NA,"4","2","Northern","5","Urban","3","Trust",0.837410858318167
"0","116","1","Female",16,"Yes","No","3",NA,NA,"4","5","Southern","3","Urban","5","Trust",1.31271539648987
"1","116","1","Female",12,"No","No","3","4","2","4",NA,"Southern","4","Urban","2","Trust",1.00790558211364
"0","116","2","Female",15,"Yes","Yes","2","2","3","3","3","Southern","2","Urban","1","Trust",1.00146735638558
"0","117","1","Female",11,"No","No","2","3","3","4","3","Southern","4","Urban","3","Trust",1.04475121352636
"0","117","1","Female",14,"No","Yes","3","4","3","4","3","Southern","4","Urban","2","Trust",1.00790558211364
"0","117","1","Male",11,"No","No","3","3","1","4","5","Southern","4","Urban","4","Trust",1.91998234164697
"1","117","1","Female",11,"No","Yes","3","3","2","4","3","Southern","4","Urban","2","Trust",1.00790558211364
"0","117","1","Female",11,"No","Yes","3","3","2","4","2","Southern","4","Urban","1","Trust",1.00146735638558
"0","117","1","Female",13,"No","Yes","3","3","3","4","3","Southern","4","Urban","2","Trust",1.00790558211364
"1","117","1","Male",12,"No","No","3","3","1","1","4","Southern","4","Urban","2","Trust",1.46164386642652
"1","117","5","Male",12,"Yes","Yes","3","3",NA,"4","4","Southern","5","Urban","1","Trust",1.45230728439632
"0","117","1","Male",10,"No","No","3","4","2","2","3","Southern","4","Urban","3","Trust",1.5150766404033
"1","118","1","Female",10,"No","No","1","4","1","3","4","Western","1","Urban","3","Trust",0.96803950666939
"0","118","3","Male",10,"Yes","Yes","3","2",NA,"3","3","Western","3","Urban","4","Trust",1.77900607796228
"0","118","5","Male",12,"Yes","Yes","3","4","2","2","4","Western","3","Urban","1","Trust",1.34567044184046
"1","118","5","Male",11,"Yes","Yes","2","4","1","3","3","Western","2","Urban","1",NA,1.34567044184046
"0","119","1","Female",10,"No","No",NA,"3",NA,"3","3","Western","3","Urban","3","Trust",0.96803950666939
"0","119","1","Male",13,"No","No","1","3",NA,"4","3","Western","1","Urban","4","Trust",1.77900607796228
"0","120","5","Female",18,"No","Yes","3","2","2","3","3","Southern","3","Urban","1","Trust",1.00146735638558
"0","120","5","Female",10,"Yes","Yes","3","4","2","3","3","Southern","3","Urban","3","Trust",1.04475121352636
"0","121","1","Female",15,"No","No","3","4","2","3","3","Southern","4","Urban","5","Trust",1.31271539648987
"0","121","5","Female",18,"Yes","Yes","3","3","1","3","3","Southern","3","Urban","3","Trust",1.04475121352636
"0","121","5","Male",13,"Yes","Yes","3","3","1","3","3","Southern","4","Urban","1","Trust",1.45230728439632
"1","121","5","Female",40,"No","Yes","2",NA,"4","4","3","Southern","5","Urban","4","Trust",1.32396198838555
"0","122","5","Female",16,"Yes","Yes","3","3","2","4","5","Southern","4","Urban","3","Trust",1.04475121352636
"1","122","5","Female",16,"Yes","Yes","3","3","2","3","5","Southern","4","Urban","1","Trust",1.00146735638558
"0","122","5","Female",12,"Yes","Yes","3","4","2","4","4","Southern","5","Urban","1","Trust",1.00146735638558
"0","122","5","Male",15,"Yes","Yes","3","3","2","4","5","Southern","5","Urban","3","Trust",1.5150766404033
"1","122","1","Male",18,"Yes","Yes","1","2","2","3","2","Southern","1","Urban","4","Trust",1.91998234164697
"0","122","5","Male",17,"Yes","Yes","3","3",NA,"4","3","Southern","5","Urban","2","Trust",1.46164386642652
"0","122","3","Female",14,"Yes","Yes","3","2","3","4","4","Southern","4","Urban","2","Trust",1.00790558211364
"0","122","5","Male",12,"Yes","Yes","3","2","2","4","4","Southern","4","Urban","1","Trust",1.45230728439632
"0","123","5","Female",15,"Yes","Yes","3","2","2","3","4","Southern","3","Urban","3","Trust",1.04475121352636
"0","123","5","Female",11,"Yes","Yes","3","3","2","4","4","Southern","4","Urban","1","Trust",1.00146735638558
"0","123","5","Male",16,"Yes","Yes","3","3","1","4","5","Southern","5","Urban","1","Trust",1.45230728439632
"1","123","2","Male",17,"Yes","Yes","3","3","2","4","6","Southern","5","Urban","1","Distrust",1.45230728439632
"0","123","5","Male",13,"Yes","Yes","3","3","2","4","5","Southern","3","Urban","1","Trust",1.45230728439632
NA,"123","2","Female",17,"No","Yes","3","3","3","4","1","Southern","2","Urban","2","Trust",1.00790558211364
"0","123","4","Female",14,"Yes","Yes","3","3","3","3","5","Southern","4","Urban","1","Trust",1.00146735638558
"0","124","1","Male",15,"No","No","3","2","1","3","4","Southern","5","Urban","1","Trust",1.45230728439632
"0","124","1","Female",15,"No","No","3","3","2","3","3","Southern","4","Urban","5","Trust",1.31271539648987
"0","125","5","Female",10,"Yes","Yes","1","4",NA,"2","3","Southern","2","Urban","2","Trust",1.00790558211364
"0","125","2","Male",12,"Yes","Yes","3","3","1","3","4","Southern","3","Urban","1","Trust",1.45230728439632
"0","125","1","Male",14,"Yes","Yes","3","4","2","4","4","Southern","4","Urban","2","Trust",1.46164386642652
"0","126","1","Female",9,"No","No","1","4","2","3","2","Southern","2","Urban","1","Distrust",1.00146735638558
NA,"126","5","Male",12,"Yes","Yes","3","3",NA,NA,NA,"Southern",NA,"Urban","1","Trust",1.45230728439632
"0","126","3","Male",11,"No","Yes","3","3","2","4","2","Southern","4","Urban","2","Trust",1.46164386642652
"1","126","4","Male",18,"Yes","Yes","3","3","2","3","4","Southern","3","Urban","2","Trust",1.46164386642652
"0","127","4","Male",19,"Yes","Yes","3","3","3","3","3","Southern","3","Urban","5","Trust",1.9036727662718
"1","127","1","Female",10,"No","Yes","2","4","1","4","2","Southern","4","Urban","2","Trust",1.00790558211364
"1","127","1","Female",12,"No","Yes","3","3","1","4","3","Southern","5","Urban","1","Trust",1.00146735638558
"1","127","1","Female",15,"No","No","3","3","1","4","3","Southern","5","Urban","4","Trust",1.32396198838555
"0","127","1","Female",11,"Yes","Yes","3","2","3","4","6","Southern","5","Urban","1","Trust",1.00146735638558
"1","127","1","Female",12,"No","Yes","3","4","2","4","3","Southern","5","Urban","1","Trust",1.00146735638558
"1","127","1","Female",11,"No","Yes","3","4","3","4","3","Southern","5","Urban","1","Trust",1.00146735638558
"1","128","1","Female",10,"Yes","Yes","2","3","2","4","4","Southern","5","Urban","3","Trust",1.04475121352636
"0","128","1","Female",11,"Yes","Yes","3","3","3","4","3","Southern","4","Urban","1","Trust",1.00146735638558
"1","128","5","Female",11,"No","Yes","3","4",NA,NA,"2","Southern","4","Urban","2","Trust",1.00790558211364
"1","128","1","Female",11,"No","Yes",NA,"3",NA,"4","4","Southern","3","Urban","2","Trust",1.00790558211364
NA,"128","1","Female",11,"No","Yes","3","3",NA,"4","4","Southern","4","Urban","2","Trust",1.00790558211364
"0","128","5","Female",11,"Yes","Yes","3","3","2","4","4","Southern","5","Urban","3","Trust",1.04475121352636
"1","128","5","Female",11,"Yes","Yes","3","3","2","4","4","Southern","4","Urban","1","Trust",1.00146735638558
"0","128","3","Male",15,"Yes","Yes","3","3","3","3","3","Southern","3","Urban","3","Trust",1.5150766404033
"0","129","5","Female",21,"Yes","Yes","2","3",NA,"2","4","Eastern","4","Urban","2","Distrust",1.29313228603573
"1","129","5","Male",12,"Yes","Yes","3","4","2","4","3","Eastern","3","Urban","4","Trust",2.4633171982197
"0","129","4","Male",15,"Yes","Yes","2","3","3","3","4","Eastern","4","Urban","1","Trust",1.86329500701784
"1","129","5","Male",17,"Yes","Yes","2","4","2","4","3","Eastern","4","Urban","1","Trust",1.86329500701784
"0","129","1","Female",13,"No","Yes","3","4",NA,"3","5","Eastern","4","Urban","2","Trust",1.29313228603573
"0","129","1","Male",14,"No","Yes","3","2",NA,"4","2","Eastern","4","Urban","2","Trust",1.87527374379509
"0","130","5","Female",16,"Yes","Yes","3","4","1","3","2","Eastern","4","Urban","3","Distrust",1.34040484452205
"0","130","5","Female",11,"Yes","Yes","3","1",NA,"4","2","Eastern","5","Urban","1","Trust",1.28487210998205
"0","130","5","Female",15,"Yes","Yes","3","2",NA,"4","3","Eastern","5","Urban","1","Trust",1.28487210998205
"1","130","5","Female",12,"Yes","Yes","3","3",NA,"4","2","Eastern","5","Urban","3","Trust",1.34040484452205
"0","130","4","Female",11,"Yes","Yes","3","3","1","3","3","Eastern","4","Urban","1","Trust",1.28487210998205
NA,"130","1","Female",16,"Yes","No","1",NA,NA,NA,"1","Eastern","2","Urban","3",NA,1.34040484452205
"0","130","2","Female",13,"Yes","Yes","3","3","3","4","6","Eastern","4","Urban","1","Trust",1.28487210998205
"1","131","5","Female",15,"Yes","Yes",NA,"4","3","4","2","Northern",NA,"Urban","1","Trust",0.802717075252585
"0","132","1","Male",14,"No","No","3","2","2","3","3","Northern","4","Urban","4","Trust",1.53894442988722
"0","132","1","Male",8,"Yes","No","3",NA,NA,"3","2","Northern","4","Urban","5","Trust",1.52587163768857
"0","132","5","Female",11,"Yes","Yes","3","3",NA,"4","1","Northern","5","Urban","2","Trust",0.807877576684104
"0","133","1","Female",14,"No","Yes","2","4","3","4","3","Eastern","3","Urban","2","Distrust",1.29313228603573
"1","133","4","Male",18,"Yes","Yes","3","4","3","4","5","Eastern","5","Urban","4","Trust",2.4633171982197
"1","133","5","Female",18,"Yes","Yes","1","4","2","3","2","Eastern","2","Urban","2","Distrust",1.29313228603573
"0","133","1","Male",14,"Yes","Yes","2","4","1","4","5","Eastern","2","Urban","1","Distrust",1.86329500701784
"0","134","5","Female",15,"Yes","Yes","3","2","1","3","4","Eastern","4","Urban","1","Trust",1.28487210998205
"0","134","5","Female",17,"Yes","Yes","2","2","3","4","2","Eastern","2","Urban","2","Trust",1.29313228603573
"0","137","5","Female",16,"Yes","Yes","3","2","2","4","4","Eastern","4","Urban","2","Trust",1.29313228603573
"0","137","1","Male",11,"No","No","3","4","1","3","3","Eastern","3","Urban","3","Trust",1.94382743214448
"1","138","1","Female",11,"Yes","Yes","3","3",NA,"2","6","Eastern","3","Urban","4","Distrust",1.69862933894574
"1","139","5","Female",16,"Yes","Yes","1","3","3","4","4","Astana","2","Urban","2","Trust",0.843529036760667
"0","139","2","Female",13,"Yes","Yes","3","3","2","4","4","Astana","4","Urban","1","Trust",0.838140803534046
"0","140","4","Male",16,"No","Yes","3","1","3","4","2","Astana","4","Urban","2","Trust",1.22326839399812
"0","140","3","Female",16,"Yes","Yes","3","3",NA,"3","4","Astana","2","Urban","3","Trust",0.874365615628734
"0","140","4","Female",16,"Yes","Yes","3","3","2","4","2","Astana","3","Urban","3","Trust",0.874365615628734
"0","140","5","Male",12,"Yes","Yes","3","3","2","3","4","Astana","2","Urban","1","Trust",1.21545448941586
"0","141","1","Male",15,"No","Yes","2","2","2","3","4","Astana","2","Urban","2","Trust",1.22326839399812
"0","141","1","Male",11,"No","Yes","3","2","3","3","3","Astana","3","Urban","2","Distrust",1.22326839399812
"0","141","1","Female",13,"No","Yes","3","2","1","3","4","Astana","4","Urban","1","Trust",0.838140803534046
"0","141","1","Male",11,"No","Yes","3","2","3","4","1","Astana","2","Urban","1","Trust",1.21545448941586
"1","141","2","Female",18,"Yes","Yes","3","3","2","3","3","Astana","3","Urban","3","Trust",0.874365615628734
NA,"142","5","Female",14,"Yes","Yes","3","4",NA,"4","3","Astana","3","Urban","3","Trust",0.874365615628734
"1","142","5","Male",12,"Yes","Yes","2","4","4","4","3","Astana","4","Urban","1","Trust",1.21545448941586
NA,"142",NA,"Female",13,"No","Yes","3","4",NA,"4","2","Astana","5","Urban","3","Trust",0.874365615628734
"0","143","3","Female",15,"Yes","Yes","3","4","2","4","5","Astana","2","Urban","3","Trust",0.874365615628734
"0","143","4","Male",11,"No","Yes","3","3","3","4","4","Astana","5","Urban","1","Trust",1.21545448941586
NA,"143","5","Female",11,"Yes","Yes","2","4",NA,"4","3","Astana","5","Urban","4","Trust",1.10804067423518
"0","143","1","Male",11,"No","Yes","3","3","4","4","4","Astana","5","Urban","2","Trust",1.22326839399812
NA,"144","2","Male",14,"Yes","Yes","2","3","2","4","3","Astana","3","Urban","4","Trust",1.60685770967816
"0","144","1","Male",14,"No","Yes","3","4","3","4","4","Astana","4","Urban","2","Trust",1.22326839399812
"0","144","2","Female",14,"Yes","Yes","2","3",NA,"3","3","Astana","5","Urban","3",NA,0.874365615628734
"1","144","5","Female",14,"Yes","Yes","3","3","2","3","3","Astana","4","Urban","2","Distrust",0.843529036760667
"1","144","1","Male",14,"No","Yes","2","4",NA,"4","3","Astana","4","Urban","2","Trust",1.22326839399812
"1","144","1","Female",14,"No","Yes","2","4",NA,"4","3","Astana","4","Urban","2","Trust",0.843529036760667
"1","144","1","Female",10,"No","No","3","4","1","4","3","Astana","3","Urban","5","Distrust",1.09862825803573
"0","145","2","Male",12,"Yes","Yes",NA,"3","3","4","4","Astana","4","Urban","2","Trust",1.22326839399812
"0","145","5","Female",14,"Yes","Yes","2","4","2","4","3","Astana","3","Urban","2","Trust",0.843529036760667
"0","145","4","Female",16,"Yes","Yes","3","3",NA,"4","4","Astana","2","Urban","2","Trust",0.843529036760667
"1","146","1","Female",14,"No","Yes","2","4",NA,"4","3","Astana","3","Urban","5","Trust",1.09862825803573
"0","146","1","Male",14,"No","Yes","3","4","1","4","3","Astana","2","Urban","3","Trust",1.26798696403478
NA,"146","5","Female",15,"Yes","Yes","2",NA,NA,"4","2","Astana","5","Urban","5","Trust",1.09862825803573
"0","146","5","Female",14,"Yes","Yes","3","2",NA,"4","5","Astana","1","Urban","4","Trust",1.10804067423518
"0","147","5","Female",12,"No","Yes","3","2","4","4","2","Almaty","5","Urban","1","Trust",0.601650000484311
"0","147","5","Male",12,"Yes","Yes","3","2","4","4","5","Almaty","5","Urban","1","Trust",0.872500409313392
"0","147","2","Female",14,"No","Yes","3","2",NA,"3","3","Almaty","4","Urban","3","Trust",0.627653576640508
"0","147","5","Female",15,"Yes","Yes","2","3","4","4","3","Almaty","4","Urban","2","Trust",0.605517883433974
"1","147","4","Female",11,"Yes","Yes","2","3","2","3","3","Almaty","4","Urban","2","Trust",0.605517883433974
"1","147","1","Male",11,"No","Yes","3","4","2","4","4","Almaty","3","Urban","2","Trust",0.878109533312462
"0","147","1","Female",13,"Yes","No","3","4","3","3","3","Almaty","3","Urban","4","Trust",0.795394603602727
"1","147","1","Female",12,"Yes","Yes","1","3","2","3","3","Almaty","4","Urban","2","Trust",0.605517883433974
"0","147","1","Male",11,"Yes","Yes","2","2","2","2","4","Almaty","3","Urban","2","Trust",0.878109533312462
"0","148","2","Male",11,"Yes","Yes","2","2","2","3","4","Almaty","3","Urban","3","Trust",0.910210258597245
"0","148","2","Male",11,"Yes","Yes","2","2",NA,"4",NA,"Almaty","2","Urban","2","Trust",0.878109533312462
"1","148","1","Male",10,"No","Yes","2","4","3","3","3","Almaty","2","Urban","4","Distrust",1.15346483279383
"1","148","1","Female",11,"No","Yes","3","4","1","3","3","Almaty","4","Urban","3","Trust",0.627653576640508
"1","148","1","Male",10,"No","No","3","3","2","2","4","Almaty","4","Urban","3","Trust",0.910210258597245
"0","148","1","Male",11,"No","Yes","3","3","2","3","4","Almaty","3","Urban","3","Trust",0.910210258597245
"0","148","5","Female",17,"Yes","Yes","2","3","1","3","4","Almaty","3","Urban","2","Trust",0.605517883433974
"0","150","1","Female",12,"No","No","3","4","4","4","4","Almaty","5","Urban","4","Trust",0.795394603602727
NA,"150","5","Female",14,"Yes","Yes","3","4","4","4","3","Almaty","4","Urban","3","Trust",0.627653576640508
"0","150","5","Female",16,"Yes","Yes","2","3","2","2","4","Almaty","3","Urban","3","Distrust",0.627653576640508
"1","151","3","Female",20,"Yes","Yes","2","3","4","3","4","Almaty","3","Urban","1","Distrust",0.601650000484311
"1","151","1","Male",10,"Yes","No","2","3",NA,"4","5","Almaty","5","Urban","3","Trust",0.910210258597245
"1","151","1","Male",9,"No","Yes","3","4","3","3","4","Almaty","4","Urban","2","Trust",0.878109533312462
"1","151","1","Female",13,"No","Yes","3","4","2","4","2","Almaty","3","Urban","3","Trust",0.627653576640508
"1","151","1","Female",17,"No","Yes","2","3","2","4","3","Almaty","4","Urban","2","Trust",0.605517883433974
"1","151","1","Male",10,"No","No","2","3","2","3","2","Almaty","4","Urban","3","Trust",0.910210258597245
"0","151","5","Male",10,"No","Yes","3","4","3","3","2","Almaty","5","Urban","2","Trust",0.878109533312462
"0","151","1","Female",12,"No","Yes","2","2","2","3","4","Almaty","5","Urban","1","Trust",0.601650000484311
"1","152","5","Female",14,"Yes","Yes","2","3","2","1","5","Almaty","2","Urban","1","Distrust",0.601650000484311
"0","152","5","Female",13,"No","Yes","3","1","2","1","6","Almaty","4","Urban","1","Trust",0.601650000484311
"0","152","2","Male",15,"Yes","Yes","3","1","2","1","3","Almaty","2","Urban","3","Trust",0.910210258597245
"1","152","5","Female",17,"Yes","Yes","3","4","3","3","3","Almaty","4","Urban","1","Trust",0.601650000484311
"0","152","5","Female",14,"Yes","Yes","3","4","2","4","4","Almaty","3","Urban","1","Distrust",0.601650000484311
NA,"152","1","Female",10,"No","No","2",NA,NA,"3","3","Almaty",NA,"Urban","5","Trust",0.788638005919995
"1","152","1","Female",10,"No","Yes","3","4","2","3","2","Almaty","4","Urban","3","Trust",0.627653576640508
"1","152","1","Male",9,"No","No","3","3","3","4","2","Almaty","4","Urban","5","Trust",1.14366655432794
"0","152","3","Male",14,"No","Yes",NA,"4","3","4",NA,"Almaty","5","Urban","1","Distrust",0.872500409313392
"0","153","1","Male",10,"No","No","3","3","1","4","1","Almaty","5","Urban","2","Trust",0.878109533312462
"0","153","1","Male",15,"Yes","Yes","2","3","3","3","3","Almaty","2","Urban","3","Trust",0.910210258597245
"0","153","2","Male",15,"No","Yes","3","4",NA,"3","3","Almaty","3","Urban","1","Trust",0.872500409313392
"1","153","4","Female",10,"Yes","Yes","3","3",NA,"3","3","Almaty","2","Urban","3","Trust",0.627653576640508
"1","153","1","Male",10,"Yes","No","3","3","2","4","2","Almaty","4","Urban","4","Trust",1.15346483279383
"1","153","1","Female",15,"Yes","Yes","1","2","2","3","1","Almaty","2","Urban","2","Trust",0.605517883433974
"1","153","2","Male",12,"No","Yes","3","3","1","3","3","Almaty","4","Urban","1","Trust",0.872500409313392
